"","subject","activity","measurement","average"
"8664",19,"walking upstairs","fBodyAccJerk-std()-X",-0.2172651781
"8665",19,"walking upstairs","fBodyAccJerk-std()-Y",-0.0131695876025
"8666",19,"walking upstairs","fBodyAccJerk-std()-Z",-0.50771620575
"8667",19,"walking upstairs","fBodyAccJerk-meanFreq()-X",-0.273942744225
"8668",19,"walking upstairs","fBodyAccJerk-meanFreq()-Y",-0.364347950525
"8669",19,"walking upstairs","fBodyAccJerk-meanFreq()-Z",-0.187567271425
"8670",19,"walking upstairs","fBodyGyro-mean()-X",-0.194485509535
"8671",19,"walking upstairs","fBodyGyro-mean()-Y",-0.2254218170275
"8672",19,"walking upstairs","fBodyGyro-mean()-Z",-0.06612935167
"8673",19,"walking upstairs","fBodyGyro-std()-X",-0.4775147465
"8674",19,"walking upstairs","fBodyGyro-std()-Y",-0.149925160355
"8675",19,"walking upstairs","fBodyGyro-std()-Z",-0.207498123525
"8676",19,"walking upstairs","fBodyGyro-meanFreq()-X",0.0111728554515
"8677",19,"walking upstairs","fBodyGyro-meanFreq()-Y",-0.191499705925
"8678",19,"walking upstairs","fBodyGyro-meanFreq()-Z",-0.15202952495
"8679",19,"walking upstairs","fBodyAccMag-mean()",-0.07962876322
"8680",19,"walking upstairs","fBodyAccMag-std()",-0.368253499
"8681",19,"walking upstairs","fBodyAccMag-meanFreq()",0.1670048042575
"8682",19,"walking upstairs","fBodyBodyAccJerkMag-mean()",-0.187391317015
"8683",19,"walking upstairs","fBodyBodyAccJerkMag-std()",-0.43467125
"8684",19,"walking upstairs","fBodyBodyAccJerkMag-meanFreq()",0.296851347275
"8685",19,"walking upstairs","fBodyBodyGyroMag-mean()",-0.28884026785
"8686",19,"walking upstairs","fBodyBodyGyroMag-std()",-0.3771327525
"8687",19,"walking upstairs","fBodyBodyGyroMag-meanFreq()",0.0750700310425
"8688",19,"walking upstairs","fBodyBodyGyroJerkMag-mean()",-0.4771839145
"8689",19,"walking upstairs","fBodyBodyGyroJerkMag-std()",-0.58828966075
"8690",19,"walking upstairs","fBodyBodyGyroJerkMag-meanFreq()",0.260346441375
"8691",19,"walking downstairs","tBodyAcc-mean()-X",0.262688053871795
"8692",19,"walking downstairs","tBodyAcc-mean()-Y",-0.0145942275069487
"8693",19,"walking downstairs","tBodyAcc-mean()-Z",-0.133695240660974
"8694",19,"walking downstairs","tBodyAcc-std()-X",0.626917070512821
"8695",19,"walking downstairs","tBodyAcc-std()-Y",0.514816445641026
"8696",19,"walking downstairs","tBodyAcc-std()-Z",0.049322451025641
"8697",19,"walking downstairs","tGravityAcc-mean()-X",0.881940855128205
"8698",19,"walking downstairs","tGravityAcc-mean()-Y",-0.215018042307692
"8699",19,"walking downstairs","tGravityAcc-mean()-Z",-0.126146868942821
"8700",19,"walking downstairs","tGravityAcc-std()-X",-0.899726139487179
"8701",19,"walking downstairs","tGravityAcc-std()-Y",-0.917880864102564
"8702",19,"walking downstairs","tGravityAcc-std()-Z",-0.899363131794872
"8703",19,"walking downstairs","tBodyAccJerk-mean()-X",0.0730930306923077
"8704",19,"walking downstairs","tBodyAccJerk-mean()-Y",-0.0386872111282051
"8705",19,"walking downstairs","tBodyAccJerk-mean()-Z",-0.00955202497435897
"8706",19,"walking downstairs","tBodyAccJerk-std()-X",0.544273037307692
"8707",19,"walking downstairs","tBodyAccJerk-std()-Y",0.355306716915385
"8708",19,"walking downstairs","tBodyAccJerk-std()-Z",-0.0200111148717949
"8709",19,"walking downstairs","tBodyGyro-mean()-X",-0.205775427307692
"8710",19,"walking downstairs","tBodyGyro-mean()-Y",0.0274707556666667
"8711",19,"walking downstairs","tBodyGyro-mean()-Z",0.163962510807692
"8712",19,"walking downstairs","tBodyGyro-std()-X",0.267657219333333
"8713",19,"walking downstairs","tBodyGyro-std()-Y",0.0483147743589744
"8714",19,"walking downstairs","tBodyGyro-std()-Z",-0.0314083457948718
"8715",19,"walking downstairs","tBodyGyroJerk-mean()-X",-0.0337429578461538
"8716",19,"walking downstairs","tBodyGyroJerk-mean()-Y",-0.0394612603358974
"8717",19,"walking downstairs","tBodyGyroJerk-mean()-Z",-0.0545565563487179
"8718",19,"walking downstairs","tBodyGyroJerk-std()-X",0.179148649684615
"8719",19,"walking downstairs","tBodyGyroJerk-std()-Y",-0.0146299196923077
"8720",19,"walking downstairs","tBodyGyroJerk-std()-Z",0.116646170221282
"8721",19,"walking downstairs","tBodyAccMag-mean()",0.644604325128205
"8722",19,"walking downstairs","tBodyAccMag-std()",0.413472376589744
"8723",19,"walking downstairs","tGravityAccMag-mean()",0.644604325128205
"8724",19,"walking downstairs","tGravityAccMag-std()",0.413472376589744
"8725",19,"walking downstairs","tBodyAccJerkMag-mean()",0.434490400974359
"8726",19,"walking downstairs","tBodyAccJerkMag-std()",0.450612065720513
"8727",19,"walking downstairs","tBodyGyroMag-mean()",0.418004608615385
"8728",19,"walking downstairs","tBodyGyroMag-std()",0.237821231894872
"8729",19,"walking downstairs","tBodyGyroJerkMag-mean()",0.0875816618205128
"8730",19,"walking downstairs","tBodyGyroJerkMag-std()",-0.0438985022538462
"8731",19,"walking downstairs","fBodyAcc-mean()-X",0.537012022051282
"8732",19,"walking downstairs","fBodyAcc-mean()-Y",0.494457802230769
"8733",19,"walking downstairs","fBodyAcc-mean()-Z",0.110659220744872
"8734",19,"walking downstairs","fBodyAcc-std()-X",0.658506543333333
"8735",19,"walking downstairs","fBodyAcc-std()-Y",0.427928785230769
"8736",19,"walking downstairs","fBodyAcc-std()-Z",-0.0783635041538461
"8737",19,"walking downstairs","fBodyAcc-meanFreq()-X",-0.323137202076923
"8738",19,"walking downstairs","fBodyAcc-meanFreq()-Y",0.0126113511538462
"8739",19,"walking downstairs","fBodyAcc-meanFreq()-Z",0.293956386538462
"8740",19,"walking downstairs","fBodyAccJerk-mean()-X",0.474317256051282
"8741",19,"walking downstairs","fBodyAccJerk-mean()-Y",0.276716853307692
"8742",19,"walking downstairs","fBodyAccJerk-mean()-Z",0.0595905768717949
"8743",19,"walking downstairs","fBodyAccJerk-std()-X",0.476803887476923
"8744",19,"walking downstairs","fBodyAccJerk-std()-Y",0.349771285415897
"8745",19,"walking downstairs","fBodyAccJerk-std()-Z",-0.0983930104846154
"8746",19,"walking downstairs","fBodyAccJerk-meanFreq()-X",-0.240575873128205
"8747",19,"walking downstairs","fBodyAccJerk-meanFreq()-Y",-0.387547819487179
"8748",19,"walking downstairs","fBodyAccJerk-meanFreq()-Z",-0.116947001820513
"8749",19,"walking downstairs","fBodyGyro-mean()-X",0.474962448333333
"8750",19,"walking downstairs","fBodyGyro-mean()-Y",0.147083143564103
"8751",19,"walking downstairs","fBodyGyro-mean()-Z",0.210673073192308
"8752",19,"walking downstairs","fBodyGyro-std()-X",0.196613286661538
"8753",19,"walking downstairs","fBodyGyro-std()-Y",-0.028489571974359
"8754",19,"walking downstairs","fBodyGyro-std()-Z",-0.215892226769231
"8755",19,"walking downstairs","fBodyGyro-meanFreq()-X",-0.147027421297436
"8756",19,"walking downstairs","fBodyGyro-meanFreq()-Y",0.101341293433333
"8757",19,"walking downstairs","fBodyGyro-meanFreq()-Z",0.195664853055641
"8758",19,"walking downstairs","fBodyAccMag-mean()",0.586637550769231
"8759",19,"walking downstairs","fBodyAccMag-std()",0.0828630624102564
"8760",19,"walking downstairs","fBodyAccMag-meanFreq()",0.226461674461538
"8761",19,"walking downstairs","fBodyBodyAccJerkMag-mean()",0.538404846128205
"8762",19,"walking downstairs","fBodyBodyAccJerkMag-std()",0.316346415348718
"8763",19,"walking downstairs","fBodyBodyAccJerkMag-meanFreq()",0.174679438294872
"8764",19,"walking downstairs","fBodyBodyGyroMag-mean()",0.203979764835897
"8765",19,"walking downstairs","fBodyBodyGyroMag-std()",0.0320366671179487
"8766",19,"walking downstairs","fBodyBodyGyroMag-meanFreq()",0.163417975410256
"8767",19,"walking downstairs","fBodyBodyGyroJerkMag-mean()",-0.0229045295641026
"8768",19,"walking downstairs","fBodyBodyGyroJerkMag-std()",-0.143254547512821
"8769",19,"walking downstairs","fBodyBodyGyroJerkMag-meanFreq()",0.185185491589744
"8770",19,"sitting","tBodyAcc-mean()-X",0.273830316164384
"8771",19,"sitting","tBodyAcc-mean()-Y",-0.016739260030137
"8772",19,"sitting","tBodyAcc-mean()-Z",-0.10870765430137
"8773",19,"sitting","tBodyAcc-std()-X",-0.976357663013699
"8774",19,"sitting","tBodyAcc-std()-Y",-0.950388943972603
"8775",19,"sitting","tBodyAcc-std()-Z",-0.951929615068493
"8776",19,"sitting","tGravityAcc-mean()-X",0.581371509041096
"8777",19,"sitting","tGravityAcc-mean()-Y",0.360343534657534
"8778",19,"sitting","tGravityAcc-mean()-Z",0.489126594657534
"8779",19,"sitting","tGravityAcc-std()-X",-0.969355010136986
"8780",19,"sitting","tGravityAcc-std()-Y",-0.96996981369863
"8781",19,"sitting","tGravityAcc-std()-Z",-0.960394960821918
"8782",19,"sitting","tBodyAccJerk-mean()-X",0.0753747129191781
"8783",19,"sitting","tBodyAccJerk-mean()-Y",0.0137921005843836
"8784",19,"sitting","tBodyAccJerk-mean()-Z",0.00173106800213699
"8785",19,"sitting","tBodyAccJerk-std()-X",-0.987043285479452
"8786",19,"sitting","tBodyAccJerk-std()-Y",-0.979267729041096
"8787",19,"sitting","tBodyAccJerk-std()-Z",-0.986704740273973
"8788",19,"sitting","tBodyGyro-mean()-X",-0.0214151280054795
"8789",19,"sitting","tBodyGyro-mean()-Y",-0.0520207886438356
"8790",19,"sitting","tBodyGyro-mean()-Z",0.0968980718168493
"8791",19,"sitting","tBodyGyro-std()-X",-0.984625306849315
"8792",19,"sitting","tBodyGyro-std()-Y",-0.959758309589041
"8793",19,"sitting","tBodyGyro-std()-Z",-0.96559497630137
"8794",19,"sitting","tBodyGyroJerk-mean()-X",-0.100986131452055
"8795",19,"sitting","tBodyGyroJerk-mean()-Y",-0.0425170215068493
"8796",19,"sitting","tBodyGyroJerk-mean()-Z",-0.0590801684246575
"8797",19,"sitting","tBodyGyroJerk-std()-X",-0.988464752739726
"8798",19,"sitting","tBodyGyroJerk-std()-Y",-0.987465915068493
"8799",19,"sitting","tBodyGyroJerk-std()-Z",-0.98531069
"8800",19,"sitting","tBodyAccMag-mean()",-0.962074065616438
"8801",19,"sitting","tBodyAccMag-std()",-0.951755657260274
"8802",19,"sitting","tGravityAccMag-mean()",-0.962074065616438
"8803",19,"sitting","tGravityAccMag-std()",-0.951755657260274
"8804",19,"sitting","tBodyAccJerkMag-mean()",-0.986423976027397
"8805",19,"sitting","tBodyAccJerkMag-std()",-0.984205184931507
"8806",19,"sitting","tBodyGyroMag-mean()",-0.942229043835616
"8807",19,"sitting","tBodyGyroMag-std()",-0.950491807945205
"8808",19,"sitting","tBodyGyroJerkMag-mean()",-0.989450316575342
"8809",19,"sitting","tBodyGyroJerkMag-std()",-0.985831284657534
"8810",19,"sitting","fBodyAcc-mean()-X",-0.979238031780822
"8811",19,"sitting","fBodyAcc-mean()-Y",-0.960763181917808
"8812",19,"sitting","fBodyAcc-mean()-Z",-0.96633509109589
"8813",19,"sitting","fBodyAcc-std()-X",-0.975204245342466
"8814",19,"sitting","fBodyAcc-std()-Y",-0.948053070136986
"8815",19,"sitting","fBodyAcc-std()-Z",-0.947514931780822
"8816",19,"sitting","fBodyAcc-meanFreq()-X",-0.315288055164384
"8817",19,"sitting","fBodyAcc-meanFreq()-Y",-0.00741060234232877
"8818",19,"sitting","fBodyAcc-meanFreq()-Z",-0.00357815742876712
"8819",19,"sitting","fBodyAccJerk-mean()-X",-0.986775590136986
"8820",19,"sitting","fBodyAccJerk-mean()-Y",-0.979141571643836
"8821",19,"sitting","fBodyAccJerk-mean()-Z",-0.98398048
"8822",19,"sitting","fBodyAccJerk-std()-X",-0.988576991369863
"8823",19,"sitting","fBodyAccJerk-std()-Y",-0.980999857671233
"8824",19,"sitting","fBodyAccJerk-std()-Z",-0.988151915753425
"8825",19,"sitting","fBodyAccJerk-meanFreq()-X",0.091700311709589
"8826",19,"sitting","fBodyAccJerk-meanFreq()-Y",-0.0925759101945205
"8827",19,"sitting","fBodyAccJerk-meanFreq()-Z",0.0185381853307808
"8828",19,"sitting","fBodyGyro-mean()-X",-0.981743664931507
"8829",19,"sitting","fBodyGyro-mean()-Y",-0.968188675753425
"8830",19,"sitting","fBodyGyro-mean()-Z",-0.968235777945205
"8831",19,"sitting","fBodyGyro-std()-X",-0.985576048219178
"8832",19,"sitting","fBodyGyro-std()-Y",-0.955598610136986
"8833",19,"sitting","fBodyGyro-std()-Z",-0.967869249178082
"8834",19,"sitting","fBodyGyro-meanFreq()-X",-0.0192868116287671
"8835",19,"sitting","fBodyGyro-meanFreq()-Y",-0.39302195830137
"8836",19,"sitting","fBodyGyro-meanFreq()-Z",-0.147366971379452
"8837",19,"sitting","fBodyAccMag-mean()",-0.962632577945206
"8838",19,"sitting","fBodyAccMag-std()",-0.952802277671233
"8839",19,"sitting","fBodyAccMag-meanFreq()",-0.0538580142455342
"8840",19,"sitting","fBodyBodyAccJerkMag-mean()",-0.983751646712329
"8841",19,"sitting","fBodyBodyAccJerkMag-std()",-0.983687272739726
"8842",19,"sitting","fBodyBodyAccJerkMag-meanFreq()",0.268456602178082
"8843",19,"sitting","fBodyBodyGyroMag-mean()",-0.964238768493151
"8844",19,"sitting","fBodyBodyGyroMag-std()",-0.950484417260274
"8845",19,"sitting","fBodyBodyGyroMag-meanFreq()",-0.192451620806849
"8846",19,"sitting","fBodyBodyGyroJerkMag-mean()",-0.986727418493151
"8847",19,"sitting","fBodyBodyGyroJerkMag-std()",-0.985416444657534
"8848",19,"sitting","fBodyBodyGyroJerkMag-meanFreq()",0.0978646251164384
"8849",19,"standing","tBodyAcc-mean()-X",0.27817226
"8850",19,"standing","tBodyAcc-mean()-Y",-0.0154244056945205
"8851",19,"standing","tBodyAcc-mean()-Z",-0.10904190460274
"8852",19,"standing","tBodyAcc-std()-X",-0.989910996849315
"8853",19,"standing","tBodyAcc-std()-Y",-0.944430270684931
"8854",19,"standing","tBodyAcc-std()-Z",-0.952599653972603
"8855",19,"standing","tGravityAcc-mean()-X",0.944045837534247
"8856",19,"standing","tGravityAcc-mean()-Y",-0.223897807808219
"8857",19,"standing","tGravityAcc-mean()-Z",0.130643717849315
"8858",19,"standing","tGravityAcc-std()-X",-0.992411542465753
"8859",19,"standing","tGravityAcc-std()-Y",-0.971426607808219
"8860",19,"standing","tGravityAcc-std()-Z",-0.958862043972603
"8861",19,"standing","tBodyAccJerk-mean()-X",0.0754120366712329
"8862",19,"standing","tBodyAccJerk-mean()-Y",0.00991338273931507
"8863",19,"standing","tBodyAccJerk-mean()-Z",0.00129216333878082
"8864",19,"standing","tBodyAccJerk-std()-X",-0.984792035205479
"8865",19,"standing","tBodyAccJerk-std()-Y",-0.970543276575342
"8866",19,"standing","tBodyAccJerk-std()-Z",-0.986142491917808
"8867",19,"standing","tBodyGyro-mean()-X",-0.025090574020274
"8868",19,"standing","tBodyGyro-mean()-Y",-0.0631429827260274
"8869",19,"standing","tBodyGyro-mean()-Z",0.0710520180136986
"8870",19,"standing","tBodyGyro-std()-X",-0.946109711917808
"8871",19,"standing","tBodyGyro-std()-Y",-0.96957632369863
"8872",19,"standing","tBodyGyro-std()-Z",-0.960734258356164
"8873",19,"standing","tBodyGyroJerk-mean()-X",-0.0990467890520548
"8874",19,"standing","tBodyGyroJerk-mean()-Y",-0.0422918533780822
"8875",19,"standing","tBodyGyroJerk-mean()-Z",-0.0523769867072603
"8876",19,"standing","tBodyGyroJerk-std()-X",-0.97512668739726
"8877",19,"standing","tBodyGyroJerk-std()-Y",-0.988096672191781
"8878",19,"standing","tBodyGyroJerk-std()-Z",-0.983453911232877
"8879",19,"standing","tBodyAccMag-mean()",-0.960505683561644
"8880",19,"standing","tBodyAccMag-std()",-0.962549342465753
"8881",19,"standing","tGravityAccMag-mean()",-0.960505683561644
"8882",19,"standing","tGravityAccMag-std()",-0.962549342465753
"8883",19,"standing","tBodyAccJerkMag-mean()",-0.983068923561644
"8884",19,"standing","tBodyAccJerkMag-std()",-0.979640838082192
"8885",19,"standing","tBodyGyroMag-mean()",-0.94174504109589
"8886",19,"standing","tBodyGyroMag-std()",-0.937951031506849
"8887",19,"standing","tBodyGyroJerkMag-mean()",-0.985801637671233
"8888",19,"standing","tBodyGyroJerkMag-std()",-0.983069427945205
"8889",19,"standing","fBodyAcc-mean()-X",-0.987352048356164
"8890",19,"standing","fBodyAcc-mean()-Y",-0.952872872465753
"8891",19,"standing","fBodyAcc-mean()-Z",-0.968543351780822
"8892",19,"standing","fBodyAcc-std()-X",-0.991161671369863
"8893",19,"standing","fBodyAcc-std()-Y",-0.943193755068493
"8894",19,"standing","fBodyAcc-std()-Z",-0.947753961643836
"8895",19,"standing","fBodyAcc-meanFreq()-X",0.0424164044835616
"8896",19,"standing","fBodyAcc-meanFreq()-Y",-0.0362605168315068
"8897",19,"standing","fBodyAcc-meanFreq()-Z",0.0261012090616438
"8898",19,"standing","fBodyAccJerk-mean()-X",-0.985039596164384
"8899",19,"standing","fBodyAccJerk-mean()-Y",-0.970011345890411
"8900",19,"standing","fBodyAccJerk-mean()-Z",-0.983463295479452
"8901",19,"standing","fBodyAccJerk-std()-X",-0.985913722328767
"8902",19,"standing","fBodyAccJerk-std()-Y",-0.973588517808219
"8903",19,"standing","fBodyAccJerk-std()-Z",-0.987524587534247
"8904",19,"standing","fBodyAccJerk-meanFreq()-X",0.199135943480822
"8905",19,"standing","fBodyAccJerk-meanFreq()-Y",-0.11251381169863
"8906",19,"standing","fBodyAccJerk-meanFreq()-Z",0.0286308635315068
"8907",19,"standing","fBodyGyro-mean()-X",-0.947865639178082
"8908",19,"standing","fBodyGyro-mean()-Y",-0.975061671643836
"8909",19,"standing","fBodyGyro-mean()-Z",-0.965100636164384
"8910",19,"standing","fBodyGyro-std()-X",-0.946607045616438
"8911",19,"standing","fBodyGyro-std()-Y",-0.966967238082192
"8912",19,"standing","fBodyGyro-std()-Z",-0.963212791780822
"8913",19,"standing","fBodyGyro-meanFreq()-X",-0.283665469939726
"8914",19,"standing","fBodyGyro-meanFreq()-Y",-0.291796963682192
"8915",19,"standing","fBodyGyro-meanFreq()-Z",-0.113976427853425
"8916",19,"standing","fBodyAccMag-mean()",-0.968910788767123
"8917",19,"standing","fBodyAccMag-std()",-0.964259110821918
"8918",19,"standing","fBodyAccMag-meanFreq()",0.00178112668493151
"8919",19,"standing","fBodyBodyAccJerkMag-mean()",-0.979135412739726
"8920",19,"standing","fBodyBodyAccJerkMag-std()",-0.979179149452055
"8921",19,"standing","fBodyBodyAccJerkMag-meanFreq()",0.29073713539726
"8922",19,"standing","fBodyBodyGyroMag-mean()",-0.958578129589041
"8923",19,"standing","fBodyBodyGyroMag-std()",-0.936723548493151
"8924",19,"standing","fBodyBodyGyroMag-meanFreq()",-0.24702361689726
"8925",19,"standing","fBodyBodyGyroJerkMag-mean()",-0.984536610136986
"8926",19,"standing","fBodyBodyGyroJerkMag-std()",-0.982228582191781
"8927",19,"standing","fBodyBodyGyroJerkMag-meanFreq()",0.0645676883
"8928",19,"laying","tBodyAcc-mean()-X",0.272653733493976
"8929",19,"laying","tBodyAcc-mean()-Y",-0.0171426864421687
"8930",19,"laying","tBodyAcc-mean()-Z",-0.10898146186747
"8931",19,"laying","tBodyAcc-std()-X",-0.965019579518072
"8932",19,"laying","tBodyAcc-std()-Y",-0.973449968554217
"8933",19,"laying","tBodyAcc-std()-Z",-0.984672837228916
"8934",19,"laying","tGravityAcc-mean()-X",-0.680043155060241
"8935",19,"laying","tGravityAcc-mean()-Y",0.725646622771084
"8936",19,"laying","tGravityAcc-mean()-Z",0.68762385253012
"8937",19,"laying","tGravityAcc-std()-X",-0.958959611084337
"8938",19,"laying","tGravityAcc-std()-Y",-0.986993149638554
"8939",19,"laying","tGravityAcc-std()-Z",-0.988819031566265
"8940",19,"laying","tBodyAccJerk-mean()-X",0.0772317998650602
"8941",19,"laying","tBodyAccJerk-mean()-Y",0.011149573306747
"8942",19,"laying","tBodyAccJerk-mean()-Z",-0.000988690855325301
"8943",19,"laying","tBodyAccJerk-std()-X",-0.983605223493976
"8944",19,"laying","tBodyAccJerk-std()-Y",-0.974524522650602
"8945",19,"laying","tBodyAccJerk-std()-Z",-0.988260181084337
"8946",19,"laying","tBodyGyro-mean()-X",-0.0312072730559566
"8947",19,"laying","tBodyGyro-mean()-Y",-0.0952628014096386
"8948",19,"laying","tBodyGyro-mean()-Z",0.10860511373494
"8949",19,"laying","tBodyGyro-std()-X",-0.981357611445783
"8950",19,"laying","tBodyGyro-std()-Y",-0.963617705662651
"8951",19,"laying","tBodyGyro-std()-Z",-0.973197523855422
"8952",19,"laying","tBodyGyroJerk-mean()-X",-0.0956018266746988
"8953",19,"laying","tBodyGyroJerk-mean()-Y",-0.0371476597051807
"8954",19,"laying","tBodyGyroJerk-mean()-Z",-0.0599161477951807
"8955",19,"laying","tBodyGyroJerk-std()-X",-0.976105663493976
"8956",19,"laying","tBodyGyroJerk-std()-Y",-0.984607728915663
"8957",19,"laying","tBodyGyroJerk-std()-Z",-0.986958363975904
"8958",19,"laying","tBodyAccMag-mean()",-0.96626080686747
"8959",19,"laying","tBodyAccMag-std()",-0.963193489036145
"8960",19,"laying","tGravityAccMag-mean()",-0.96626080686747
"8961",19,"laying","tGravityAccMag-std()",-0.963193489036145
"8962",19,"laying","tBodyAccJerkMag-mean()",-0.98478434
"8963",19,"laying","tBodyAccJerkMag-std()",-0.980668287831325
"8964",19,"laying","tBodyGyroMag-mean()",-0.953263432771084
"8965",19,"laying","tBodyGyroMag-std()",-0.955906646506024
"8966",19,"laying","tBodyGyroJerkMag-mean()",-0.985342497710843
"8967",19,"laying","tBodyGyroJerkMag-std()",-0.980245510843374
"8968",19,"laying","fBodyAcc-mean()-X",-0.97453373
"8969",19,"laying","fBodyAcc-mean()-Y",-0.972798824096386
"8970",19,"laying","fBodyAcc-mean()-Z",-0.985340447349398
